recruitment_id,employee_id,hiring_source,recruiter_name,time_to_hire_days,interview_rounds,hiring_cost,offer_accepted
REC05724,EMP05724,LinkedIn,Tanu Kapoor,53,1,11794,1
REC05725,EMP05725,Naukri,Pradeep Nair,7,1,12673,1
REC05726,EMP05726,Indeed,Rajan Mehta,17,3,13073,1
REC05727,EMP05727,Naukri,Suresh Pillai,38,2,19160,0
REC05728,EMP05728,LinkedIn,Pradeep Nair,29,1,11974,1
REC05729,EMP05729,LinkedIn,Pooja Sharma,43,1,13917,0
REC05730,EMP05730,Campus Hiring,Pooja Sharma,33,2,9421,1
REC05731,EMP05731,Consultancy,Tanu Kapoor,13,4,52691,1
REC05732,EMP05732,LinkedIn,Suresh Pillai,14,3,19246,1
REC05733,EMP05733,LinkedIn,Rajan Mehta,24,5,24586,1
REC05734,EMP05734,Naukri,Kavya Reddy,25,1,12439,0
REC05735,EMP05735,Naukri,Meenakshi Iyer,18,3,13958,1
REC05736,EMP05736,Employee Referral,Pradeep Nair,45,3,5727,1
REC05737,EMP05737,Employee Referral,Suresh Pillai,42,5,6510,0
REC05738,EMP05738,Indeed,Tanu Kapoor,58,4,11333,1
REC05739,EMP05739,Indeed,Sunita Arora,29,2,8542,1
REC05740,EMP05740,Consultancy,Pradeep Nair,45,4,46904,1
REC05741,EMP05741,Indeed,Sunita Arora,11,3,11073,1
REC05742,EMP05742,LinkedIn,Kavya Reddy,25,1,21220,1
REC05743,EMP05743,Indeed,Tanu Kapoor,50,5,10540,1
REC05744,EMP05744,Campus Hiring,Vikash Gupta,46,3,10411,1
REC05745,EMP05745,Campus Hiring,Amit Joshi,40,1,12291,1
REC05746,EMP05746,Consultancy,Pradeep Nair,16,1,31541,1
REC05747,EMP05747,Indeed,Amit Joshi,26,3,16667,1
REC05748,EMP05748,Indeed,Pradeep Nair,9,5,8435,1
REC05749,EMP05749,Consultancy,Tanu Kapoor,27,5,77079,1
REC05750,EMP05750,Employee Referral,Pradeep Nair,55,3,6196,1
REC05751,EMP05751,Indeed,Suresh Pillai,13,4,5420,1
REC05752,EMP05752,Employee Referral,Suresh Pillai,9,5,5684,1
REC05753,EMP05753,LinkedIn,Vikash Gupta,27,4,16370,1
REC05754,EMP05754,Indeed,Pradeep Nair,40,1,5227,1
REC05755,EMP05755,Naukri,Sunita Arora,23,2,10127,1
REC05756,EMP05756,LinkedIn,Sunita Arora,29,5,9074,1
REC05757,EMP05757,Campus Hiring,Meenakshi Iyer,55,1,10405,1
REC05758,EMP05758,Indeed,Amit Joshi,49,2,9259,1
REC05759,EMP05759,Consultancy,Suresh Pillai,43,2,58592,1
REC05760,EMP05760,LinkedIn,Vikash Gupta,13,4,15426,1
REC05761,EMP05761,Indeed,Kavya Reddy,50,4,17371,1
REC05762,EMP05762,Consultancy,Sunita Arora,18,5,79138,1
REC05763,EMP05763,Naukri,Kavya Reddy,25,4,12360,1
REC05764,EMP05764,LinkedIn,Sunita Arora,20,2,15627,1
REC05765,EMP05765,Employee Referral,Vikash Gupta,37,2,4773,1
REC05766,EMP05766,Indeed,Vikash Gupta,41,1,15486,1
REC05767,EMP05767,LinkedIn,Suresh Pillai,28,4,8183,1
REC05768,EMP05768,Naukri,Pradeep Nair,35,4,16648,1
REC05769,EMP05769,LinkedIn,Suresh Pillai,19,2,20018,0
REC05770,EMP05770,Employee Referral,Amit Joshi,17,5,3595,1
REC05771,EMP05771,Campus Hiring,Rajan Mehta,20,5,13203,1
REC05772,EMP05772,Campus Hiring,Suresh Pillai,51,4,14028,1
REC05773,EMP05773,Indeed,Tanu Kapoor,37,4,11501,0
REC05774,EMP05774,Indeed,Sunita Arora,26,5,13248,0
REC05775,EMP05775,Consultancy,Meenakshi Iyer,20,4,31908,1
REC05776,EMP05776,Employee Referral,Vikash Gupta,13,2,3828,1
REC05777,EMP05777,Naukri,Pooja Sharma,60,2,14398,1
REC05778,EMP05778,Naukri,Kavya Reddy,51,2,10589,1
REC05779,EMP05779,Naukri,Kavya Reddy,39,5,7292,1
REC05780,EMP05780,LinkedIn,Vikash Gupta,32,2,17796,1
REC05781,EMP05781,Indeed,Tanu Kapoor,39,4,14010,1
REC05782,EMP05782,Consultancy,Meenakshi Iyer,32,1,65931,0
REC05783,EMP05783,Naukri,Amit Joshi,44,4,12035,1
REC05784,EMP05784,Consultancy,Vikash Gupta,35,3,63618,1
REC05785,EMP05785,Indeed,Suresh Pillai,49,3,14109,0
REC05786,EMP05786,LinkedIn,Kavya Reddy,49,1,11449,1
REC05787,EMP05787,Campus Hiring,Rajan Mehta,14,3,9562,1
REC05788,EMP05788,LinkedIn,Tanu Kapoor,12,3,8606,1
REC05789,EMP05789,Naukri,Kavya Reddy,55,3,13989,1
REC05790,EMP05790,Employee Referral,Tanu Kapoor,27,4,3990,1
REC05791,EMP05791,Naukri,Rajan Mehta,31,5,15751,1
REC05792,EMP05792,Naukri,Rajan Mehta,40,2,9030,1
REC05793,EMP05793,LinkedIn,Pooja Sharma,8,3,19971,1
REC05794,EMP05794,Employee Referral,Amit Joshi,13,4,9711,1
REC05795,EMP05795,Employee Referral,Sunita Arora,51,1,5736,1
REC05796,EMP05796,Consultancy,Tanu Kapoor,52,5,69719,1
REC05797,EMP05797,Naukri,Meenakshi Iyer,18,2,16226,1
REC05798,EMP05798,Employee Referral,Rajan Mehta,60,4,8560,1
REC05799,EMP05799,Employee Referral,Meenakshi Iyer,28,4,3221,1
REC05800,EMP05800,Indeed,Suresh Pillai,47,2,17079,1
REC05801,EMP05801,LinkedIn,Kavya Reddy,53,2,9227,1
REC05802,EMP05802,Naukri,Pooja Sharma,54,4,10069,1
REC05803,EMP05803,LinkedIn,Sunita Arora,26,5,17181,1
REC05804,EMP05804,Indeed,Tanu Kapoor,39,1,17368,1
REC05805,EMP05805,Campus Hiring,Pooja Sharma,10,3,6261,1
REC05806,EMP05806,Naukri,Sunita Arora,10,5,16455,1
REC05807,EMP05807,LinkedIn,Tanu Kapoor,51,2,14144,1
REC05808,EMP05808,LinkedIn,Tanu Kapoor,52,5,9334,1
REC05809,EMP05809,LinkedIn,Rajan Mehta,31,5,11024,1
REC05810,EMP05810,LinkedIn,Meenakshi Iyer,21,4,14541,1
REC05811,EMP05811,Employee Referral,Kavya Reddy,28,5,6371,1
REC05812,EMP05812,Naukri,Rajan Mehta,48,1,16975,1
REC05813,EMP05813,Naukri,Vikash Gupta,19,2,13989,1
REC05814,EMP05814,Naukri,Meenakshi Iyer,37,2,19520,0
REC05815,EMP05815,Naukri,Tanu Kapoor,9,3,16121,1
REC05816,EMP05816,Consultancy,Rajan Mehta,36,2,78212,1
REC05817,EMP05817,Campus Hiring,Vikash Gupta,16,3,9633,1
REC05818,EMP05818,Employee Referral,Pooja Sharma,16,1,9645,1
REC05819,EMP05819,Naukri,Tanu Kapoor,55,1,6930,0
REC05820,EMP05820,LinkedIn,Vikash Gupta,59,5,18129,1
REC05821,EMP05821,Indeed,Sunita Arora,9,2,8156,0
REC05822,EMP05822,Campus Hiring,Sunita Arora,8,5,10426,1
REC05823,EMP05823,Naukri,Pradeep Nair,43,4,14951,1
REC05824,EMP05824,Indeed,Meenakshi Iyer,45,4,8975,1
REC05825,EMP05825,Employee Referral,Vikash Gupta,38,2,4204,1
REC05826,EMP05826,Employee Referral,Tanu Kapoor,18,1,5928,0
REC05827,EMP05827,LinkedIn,Sunita Arora,36,1,24644,1
REC05828,EMP05828,Consultancy,Kavya Reddy,38,1,53461,0
REC05829,EMP05829,Naukri,Meenakshi Iyer,45,2,16765,1
REC05830,EMP05830,Campus Hiring,Suresh Pillai,41,2,10074,1
REC05831,EMP05831,Naukri,Suresh Pillai,7,3,8949,1
REC05832,EMP05832,Naukri,Amit Joshi,35,5,16010,0
REC05833,EMP05833,Consultancy,Vikash Gupta,28,1,32271,0
REC05834,EMP05834,LinkedIn,Pooja Sharma,46,2,23807,1
REC05835,EMP05835,Naukri,Sunita Arora,22,1,19173,0
REC05836,EMP05836,Indeed,Pradeep Nair,16,4,17900,1
REC05837,EMP05837,Employee Referral,Pooja Sharma,16,3,3661,1
REC05838,EMP05838,Campus Hiring,Tanu Kapoor,35,3,5956,1
REC05839,EMP05839,Campus Hiring,Kavya Reddy,32,5,5076,1
REC05840,EMP05840,LinkedIn,Pradeep Nair,57,1,12716,1
REC05841,EMP05841,Campus Hiring,Kavya Reddy,21,5,13684,0
REC05842,EMP05842,LinkedIn,Meenakshi Iyer,30,5,22916,1
REC05843,EMP05843,Campus Hiring,Rajan Mehta,56,4,9055,1
REC05844,EMP05844,LinkedIn,Sunita Arora,37,3,18212,1
REC05845,EMP05845,Campus Hiring,Sunita Arora,32,3,9260,1
REC05846,EMP05846,Indeed,Pradeep Nair,54,2,8895,0
REC05847,EMP05847,LinkedIn,Pooja Sharma,9,1,20051,1
REC05848,EMP05848,Naukri,Vikash Gupta,49,4,12720,1
REC05849,EMP05849,Consultancy,Rajan Mehta,9,3,25398,1
REC05850,EMP05850,Campus Hiring,Kavya Reddy,53,3,11863,0
REC05851,EMP05851,Indeed,Kavya Reddy,10,2,5082,1
REC05852,EMP05852,Consultancy,Vikash Gupta,44,1,43279,1
REC05853,EMP05853,LinkedIn,Pooja Sharma,40,4,24569,1
REC05854,EMP05854,Indeed,Rajan Mehta,27,2,8751,1
REC05855,EMP05855,Consultancy,Meenakshi Iyer,52,3,42246,0
REC05856,EMP05856,Indeed,Suresh Pillai,23,5,5255,1
REC05857,EMP05857,Naukri,Meenakshi Iyer,29,5,18545,0
REC05858,EMP05858,Employee Referral,Suresh Pillai,41,2,5809,1
REC05859,EMP05859,Consultancy,Tanu Kapoor,44,1,72629,1
REC05860,EMP05860,Indeed,Pradeep Nair,59,4,9349,0
REC05861,EMP05861,Indeed,Sunita Arora,30,2,17383,0
REC05862,EMP05862,Employee Referral,Suresh Pillai,45,1,9072,1
REC05863,EMP05863,Indeed,Suresh Pillai,30,4,17680,1
REC05864,EMP05864,Consultancy,Tanu Kapoor,11,5,28113,1
REC05865,EMP05865,Consultancy,Tanu Kapoor,7,4,31630,1
REC05866,EMP05866,Naukri,Vikash Gupta,52,2,6279,1
REC05867,EMP05867,LinkedIn,Vikash Gupta,17,5,23386,1
REC05868,EMP05868,Campus Hiring,Rajan Mehta,32,2,8066,0
REC05869,EMP05869,Campus Hiring,Suresh Pillai,49,3,14002,0
REC05870,EMP05870,Consultancy,Suresh Pillai,41,3,53275,1
REC05871,EMP05871,LinkedIn,Kavya Reddy,21,5,12848,1
REC05872,EMP05872,Naukri,Kavya Reddy,41,4,6249,1
REC05873,EMP05873,Naukri,Suresh Pillai,53,5,18597,1
REC05874,EMP05874,Indeed,Meenakshi Iyer,57,1,9543,1
REC05875,EMP05875,Employee Referral,Pradeep Nair,43,3,5123,1
REC05876,EMP05876,Naukri,Tanu Kapoor,28,5,10994,1
REC05877,EMP05877,Campus Hiring,Sunita Arora,11,1,10899,1
REC05878,EMP05878,Employee Referral,Meenakshi Iyer,36,4,9292,1
REC05879,EMP05879,Consultancy,Kavya Reddy,29,5,65362,1
REC05880,EMP05880,Consultancy,Rajan Mehta,10,2,43751,1
REC05881,EMP05881,Naukri,Pooja Sharma,16,3,15617,1
REC05882,EMP05882,Indeed,Pradeep Nair,58,2,9944,1
REC05883,EMP05883,Naukri,Rajan Mehta,51,1,9259,1
REC05884,EMP05884,LinkedIn,Vikash Gupta,7,4,21623,1
REC05885,EMP05885,Employee Referral,Sunita Arora,33,5,8370,1
REC05886,EMP05886,LinkedIn,Meenakshi Iyer,16,2,12743,1
REC05887,EMP05887,Indeed,Meenakshi Iyer,38,5,13345,1
REC05888,EMP05888,Employee Referral,Pooja Sharma,26,4,5627,0
REC05889,EMP05889,Naukri,Rajan Mehta,33,1,6066,1
REC05890,EMP05890,Employee Referral,Sunita Arora,30,3,6446,1
REC05891,EMP05891,Employee Referral,Pooja Sharma,7,4,6309,1
REC05892,EMP05892,Campus Hiring,Suresh Pillai,29,4,13254,1
REC05893,EMP05893,Naukri,Pradeep Nair,19,2,10245,1
REC05894,EMP05894,Naukri,Tanu Kapoor,60,5,11274,1
REC05895,EMP05895,LinkedIn,Pradeep Nair,9,5,13657,1
REC05896,EMP05896,Consultancy,Tanu Kapoor,40,5,67132,1
REC05897,EMP05897,Consultancy,Pooja Sharma,56,4,53532,1
REC05898,EMP05898,Indeed,Vikash Gupta,17,2,10192,1
REC05899,EMP05899,LinkedIn,Vikash Gupta,53,2,10389,1
REC05900,EMP05900,Employee Referral,Pradeep Nair,12,2,7977,1
REC05901,EMP05901,Naukri,Tanu Kapoor,23,2,19686,1
REC05902,EMP05902,Campus Hiring,Amit Joshi,34,1,8032,1
REC05903,EMP05903,Employee Referral,Kavya Reddy,16,3,5599,1
REC05904,EMP05904,Naukri,Sunita Arora,33,5,18494,1
REC05905,EMP05905,Consultancy,Rajan Mehta,49,1,46930,0
REC05906,EMP05906,Naukri,Suresh Pillai,52,2,16387,1
REC05907,EMP05907,Campus Hiring,Suresh Pillai,39,5,12163,1
REC05908,EMP05908,Naukri,Pradeep Nair,27,4,14671,1
REC05909,EMP05909,Employee Referral,Meenakshi Iyer,40,1,9573,1
REC05910,EMP05910,Consultancy,Sunita Arora,52,3,79300,1
REC05911,EMP05911,LinkedIn,Kavya Reddy,54,4,13539,1
REC05912,EMP05912,Indeed,Vikash Gupta,37,2,12660,1
REC05913,EMP05913,Naukri,Pradeep Nair,21,4,12334,0
REC05914,EMP05914,Indeed,Pooja Sharma,56,2,11062,1
REC05915,EMP05915,Employee Referral,Meenakshi Iyer,25,3,6017,1
REC05916,EMP05916,Naukri,Amit Joshi,50,3,8719,1
REC05917,EMP05917,Campus Hiring,Tanu Kapoor,37,1,12855,1
REC05918,EMP05918,Consultancy,Pooja Sharma,22,4,51064,1
REC05919,EMP05919,Campus Hiring,Amit Joshi,50,5,11930,0
REC05920,EMP05920,Indeed,Sunita Arora,10,1,9196,1
REC05921,EMP05921,Naukri,Amit Joshi,41,5,9955,1
REC05922,EMP05922,LinkedIn,Amit Joshi,58,2,22725,1
REC05923,EMP05923,Naukri,Meenakshi Iyer,20,5,10593,1
REC05924,EMP05924,Naukri,Kavya Reddy,58,4,13421,1
REC05925,EMP05925,Campus Hiring,Pradeep Nair,44,4,13144,0
REC05926,EMP05926,Employee Referral,Meenakshi Iyer,53,3,4534,1
REC05927,EMP05927,Naukri,Sunita Arora,58,5,11186,1
REC05928,EMP05928,Employee Referral,Suresh Pillai,45,5,3781,1
REC05929,EMP05929,Consultancy,Sunita Arora,46,4,32341,1
REC05930,EMP05930,Campus Hiring,Vikash Gupta,24,3,10829,1
REC05931,EMP05931,LinkedIn,Sunita Arora,22,3,15365,1
REC05932,EMP05932,Campus Hiring,Rajan Mehta,60,3,10162,1
REC05933,EMP05933,Indeed,Tanu Kapoor,47,2,13585,0
REC05934,EMP05934,Consultancy,Tanu Kapoor,54,2,73107,0
REC05935,EMP05935,Campus Hiring,Tanu Kapoor,24,4,9523,1
REC05936,EMP05936,Consultancy,Sunita Arora,55,3,48356,1
REC05937,EMP05937,Indeed,Kavya Reddy,8,3,14626,1
REC05938,EMP05938,Consultancy,Kavya Reddy,41,1,72214,1
REC05939,EMP05939,LinkedIn,Pooja Sharma,27,2,23060,0
REC05940,EMP05940,LinkedIn,Rajan Mehta,43,3,21663,1
REC05941,EMP05941,Campus Hiring,Tanu Kapoor,53,5,10355,1
REC05942,EMP05942,Naukri,Vikash Gupta,7,5,11748,1
REC05943,EMP05943,LinkedIn,Kavya Reddy,29,5,16400,1
REC05944,EMP05944,Employee Referral,Meenakshi Iyer,56,2,9256,1
REC05945,EMP05945,Naukri,Tanu Kapoor,25,4,11469,1
REC05946,EMP05946,Campus Hiring,Tanu Kapoor,59,5,5571,1
REC05947,EMP05947,Naukri,Vikash Gupta,53,2,13936,1
REC05948,EMP05948,Campus Hiring,Vikash Gupta,32,1,8936,1
REC05949,EMP05949,Naukri,Vikash Gupta,52,3,8121,1
REC05950,EMP05950,Employee Referral,Pradeep Nair,35,5,4685,1
REC05951,EMP05951,Naukri,Amit Joshi,34,5,18775,1
REC05952,EMP05952,Naukri,Meenakshi Iyer,27,1,10588,0
REC05953,EMP05953,Campus Hiring,Rajan Mehta,17,3,13893,1
REC05954,EMP05954,LinkedIn,Suresh Pillai,14,3,18219,1
REC05955,EMP05955,Naukri,Pooja Sharma,45,2,10999,1
REC05956,EMP05956,Naukri,Pradeep Nair,27,1,7094,0
REC05957,EMP05957,Naukri,Pradeep Nair,7,1,16541,1
REC05958,EMP05958,Employee Referral,Pooja Sharma,17,4,6481,1
REC05959,EMP05959,Employee Referral,Sunita Arora,9,4,6014,1
REC05960,EMP05960,Employee Referral,Vikash Gupta,40,3,6773,0
REC05961,EMP05961,Naukri,Rajan Mehta,27,1,10493,1
REC05962,EMP05962,Indeed,Amit Joshi,57,2,11988,1
REC05963,EMP05963,Indeed,Kavya Reddy,27,2,8631,0
REC05964,EMP05964,LinkedIn,Amit Joshi,10,4,23823,1
REC05965,EMP05965,Campus Hiring,Amit Joshi,47,3,11156,1
REC05966,EMP05966,Indeed,Pradeep Nair,14,5,5166,1
REC05967,EMP05967,Naukri,Rajan Mehta,34,5,18523,1
REC05968,EMP05968,Employee Referral,Suresh Pillai,33,3,7706,1
REC05969,EMP05969,LinkedIn,Sunita Arora,8,2,19552,1
REC05970,EMP05970,Naukri,Meenakshi Iyer,21,2,11802,0
REC05971,EMP05971,Indeed,Rajan Mehta,60,2,14594,1
REC05972,EMP05972,Employee Referral,Pradeep Nair,30,3,3625,1
REC05973,EMP05973,LinkedIn,Amit Joshi,50,5,17399,1
REC05974,EMP05974,LinkedIn,Sunita Arora,33,2,18492,1
REC05975,EMP05975,Consultancy,Pooja Sharma,49,5,66808,1
REC05976,EMP05976,Naukri,Sunita Arora,14,2,7218,1
REC05977,EMP05977,Employee Referral,Amit Joshi,36,4,9674,1
REC05978,EMP05978,Indeed,Meenakshi Iyer,53,3,17154,1
REC05979,EMP05979,LinkedIn,Vikash Gupta,48,5,22929,1
REC05980,EMP05980,Employee Referral,Sunita Arora,36,4,8531,0
REC05981,EMP05981,Campus Hiring,Pradeep Nair,14,2,6966,1
REC05982,EMP05982,Employee Referral,Pooja Sharma,22,2,9237,1
REC05983,EMP05983,Employee Referral,Suresh Pillai,29,3,6165,1
REC05984,EMP05984,Campus Hiring,Tanu Kapoor,35,1,7181,1
REC05985,EMP05985,Indeed,Kavya Reddy,34,3,8954,1
REC05986,EMP05986,Indeed,Tanu Kapoor,42,3,10272,1
REC05987,EMP05987,Naukri,Kavya Reddy,43,3,11138,1
REC05988,EMP05988,Employee Referral,Pooja Sharma,50,4,5871,1
REC05989,EMP05989,Employee Referral,Suresh Pillai,39,4,8113,1
REC05990,EMP05990,Consultancy,Pooja Sharma,56,3,48850,1
REC05991,EMP05991,Campus Hiring,Pradeep Nair,29,3,13622,1
REC05992,EMP05992,Indeed,Meenakshi Iyer,43,4,7027,1
REC05993,EMP05993,Campus Hiring,Rajan Mehta,53,2,14044,1
REC05994,EMP05994,Consultancy,Pooja Sharma,9,3,43735,1
REC05995,EMP05995,Indeed,Meenakshi Iyer,47,2,9748,1
REC05996,EMP05996,Consultancy,Pooja Sharma,34,1,64463,1
REC05997,EMP05997,Campus Hiring,Amit Joshi,19,1,7935,1
REC05998,EMP05998,Naukri,Pradeep Nair,54,5,12446,1
REC05999,EMP05999,Employee Referral,Pradeep Nair,12,1,8504,0
REC06000,EMP06000,Naukri,Kavya Reddy,37,5,9530,1
REC06001,EMP06001,Employee Referral,Tanu Kapoor,51,5,3968,1
REC06002,EMP06002,LinkedIn,Pooja Sharma,53,2,16950,1
REC06003,EMP06003,LinkedIn,Suresh Pillai,22,4,18628,0
REC06004,EMP06004,Employee Referral,Pooja Sharma,10,3,4876,1
REC06005,EMP06005,Employee Referral,Pradeep Nair,44,1,7238,0
REC06006,EMP06006,Consultancy,Rajan Mehta,9,1,32706,0
REC06007,EMP06007,Campus Hiring,Tanu Kapoor,48,5,9407,1
REC06008,EMP06008,Naukri,Pooja Sharma,38,4,19008,1
REC06009,EMP06009,LinkedIn,Pooja Sharma,55,5,20998,1
REC06010,EMP06010,Employee Referral,Pooja Sharma,28,5,6759,1
REC06011,EMP06011,Indeed,Pradeep Nair,57,5,16052,1
REC06012,EMP06012,Consultancy,Kavya Reddy,28,3,49964,1
REC06013,EMP06013,Indeed,Rajan Mehta,19,2,17415,1
REC06014,EMP06014,Employee Referral,Pooja Sharma,49,5,5144,1
REC06015,EMP06015,LinkedIn,Meenakshi Iyer,43,5,14672,1
REC06016,EMP06016,Indeed,Pooja Sharma,30,5,12702,1
REC06017,EMP06017,Employee Referral,Tanu Kapoor,22,2,9202,1
REC06018,EMP06018,Indeed,Sunita Arora,17,5,10696,1
REC06019,EMP06019,Indeed,Pradeep Nair,27,2,9540,1
REC06020,EMP06020,Naukri,Tanu Kapoor,40,5,7222,1
REC06021,EMP06021,Campus Hiring,Sunita Arora,56,2,14107,0
REC06022,EMP06022,Consultancy,Amit Joshi,17,1,69840,1
REC06023,EMP06023,Consultancy,Vikash Gupta,28,5,53646,1
REC06024,EMP06024,LinkedIn,Suresh Pillai,29,2,21403,1
REC06025,EMP06025,Employee Referral,Pradeep Nair,43,2,5951,1
REC06026,EMP06026,LinkedIn,Meenakshi Iyer,26,1,22829,1
REC06027,EMP06027,Naukri,Sunita Arora,8,4,13454,1
REC06028,EMP06028,Naukri,Suresh Pillai,8,3,8111,1
REC06029,EMP06029,Consultancy,Rajan Mehta,9,4,53922,1
REC06030,EMP06030,Employee Referral,Meenakshi Iyer,36,3,9508,1
REC06031,EMP06031,Naukri,Vikash Gupta,36,4,17316,1
REC06032,EMP06032,Employee Referral,Tanu Kapoor,53,5,3058,1
REC06033,EMP06033,Naukri,Kavya Reddy,33,5,16950,0
REC06034,EMP06034,LinkedIn,Meenakshi Iyer,50,5,22400,1
REC06035,EMP06035,Consultancy,Tanu Kapoor,31,3,55037,1
REC06036,EMP06036,LinkedIn,Vikash Gupta,19,2,18354,1
REC06037,EMP06037,Consultancy,Meenakshi Iyer,36,2,37088,1
REC06038,EMP06038,Consultancy,Sunita Arora,24,4,78908,1
REC06039,EMP06039,Consultancy,Meenakshi Iyer,20,2,28733,1
REC06040,EMP06040,Naukri,Kavya Reddy,40,5,11705,1
REC06041,EMP06041,Employee Referral,Rajan Mehta,9,2,4579,0
REC06042,EMP06042,Naukri,Kavya Reddy,46,1,13108,1
REC06043,EMP06043,Consultancy,Amit Joshi,27,4,68473,1
REC06044,EMP06044,Employee Referral,Amit Joshi,12,2,6062,1
REC06045,EMP06045,Consultancy,Sunita Arora,51,2,28613,1
REC06046,EMP06046,Naukri,Kavya Reddy,30,1,19107,1
REC06047,EMP06047,Indeed,Rajan Mehta,11,2,11058,0
REC06048,EMP06048,Naukri,Amit Joshi,46,1,7265,1
REC06049,EMP06049,Naukri,Kavya Reddy,39,1,19602,0
REC06050,EMP06050,Naukri,Pradeep Nair,37,2,16339,1
REC06051,EMP06051,Naukri,Kavya Reddy,49,4,10081,1
REC06052,EMP06052,LinkedIn,Rajan Mehta,30,2,8987,1
REC06053,EMP06053,LinkedIn,Rajan Mehta,42,3,9639,0
REC06054,EMP06054,Consultancy,Amit Joshi,42,3,28445,1
REC06055,EMP06055,Employee Referral,Pooja Sharma,22,1,6781,0
REC06056,EMP06056,LinkedIn,Pradeep Nair,58,4,17874,1
REC06057,EMP06057,LinkedIn,Tanu Kapoor,41,1,15855,1
REC06058,EMP06058,LinkedIn,Pooja Sharma,20,5,13798,1
REC06059,EMP06059,LinkedIn,Rajan Mehta,27,4,24450,0
REC06060,EMP06060,Naukri,Amit Joshi,14,5,15253,1
REC06061,EMP06061,Employee Referral,Vikash Gupta,18,2,4784,1
REC06062,EMP06062,Indeed,Vikash Gupta,14,4,9236,1
REC06063,EMP06063,Naukri,Pradeep Nair,11,2,19594,1
REC06064,EMP06064,Consultancy,Amit Joshi,55,1,41038,1
REC06065,EMP06065,Indeed,Pooja Sharma,40,3,17770,1
REC06066,EMP06066,Naukri,Sunita Arora,17,1,8782,1
REC06067,EMP06067,Employee Referral,Amit Joshi,18,5,3525,0
REC06068,EMP06068,Naukri,Meenakshi Iyer,40,2,18207,1
REC06069,EMP06069,Consultancy,Tanu Kapoor,9,4,73752,1
REC06070,EMP06070,Naukri,Tanu Kapoor,22,4,6371,1
REC06071,EMP06071,LinkedIn,Amit Joshi,22,4,16180,1
REC06072,EMP06072,LinkedIn,Vikash Gupta,10,2,19858,0
REC06073,EMP06073,Indeed,Kavya Reddy,12,4,17199,1
REC06074,EMP06074,Consultancy,Amit Joshi,25,5,52996,1
REC06075,EMP06075,Indeed,Kavya Reddy,31,2,9884,1
REC06076,EMP06076,LinkedIn,Kavya Reddy,60,3,15307,1
REC06077,EMP06077,Employee Referral,Suresh Pillai,47,3,7330,1
REC06078,EMP06078,Campus Hiring,Kavya Reddy,49,3,12682,1
REC06079,EMP06079,Naukri,Kavya Reddy,47,5,16369,1
REC06080,EMP06080,Indeed,Pradeep Nair,31,5,7494,1
REC06081,EMP06081,Employee Referral,Amit Joshi,16,1,3655,1
REC06082,EMP06082,LinkedIn,Tanu Kapoor,56,3,22437,1
REC06083,EMP06083,Consultancy,Kavya Reddy,9,2,55951,1
REC06084,EMP06084,LinkedIn,Rajan Mehta,12,4,15990,1
REC06085,EMP06085,Employee Referral,Sunita Arora,8,5,4248,1
REC06086,EMP06086,Employee Referral,Pooja Sharma,59,4,5028,1
REC06087,EMP06087,Naukri,Vikash Gupta,7,4,14688,0
REC06088,EMP06088,Naukri,Pradeep Nair,46,2,17102,1
REC06089,EMP06089,LinkedIn,Sunita Arora,7,2,23961,1
REC06090,EMP06090,Consultancy,Amit Joshi,25,2,33469,1
REC06091,EMP06091,LinkedIn,Kavya Reddy,42,5,8880,1
REC06092,EMP06092,Employee Referral,Rajan Mehta,54,3,6727,1
REC06093,EMP06093,LinkedIn,Pradeep Nair,13,4,22393,0
REC06094,EMP06094,LinkedIn,Tanu Kapoor,55,4,10664,0
REC06095,EMP06095,Naukri,Rajan Mehta,48,4,9110,1
REC06096,EMP06096,Campus Hiring,Meenakshi Iyer,11,2,9353,1
REC06097,EMP06097,Employee Referral,Suresh Pillai,14,5,4946,1
REC06098,EMP06098,Indeed,Sunita Arora,40,3,14282,1
REC06099,EMP06099,Consultancy,Vikash Gupta,47,4,36013,1
REC06100,EMP06100,Consultancy,Tanu Kapoor,27,1,75222,1
REC06101,EMP06101,LinkedIn,Pooja Sharma,38,5,16128,1
REC06102,EMP06102,LinkedIn,Pradeep Nair,31,2,23429,1
REC06103,EMP06103,Employee Referral,Suresh Pillai,48,4,3028,0
REC06104,EMP06104,Campus Hiring,Meenakshi Iyer,42,5,8902,1
REC06105,EMP06105,Indeed,Pooja Sharma,11,5,13705,1
REC06106,EMP06106,Indeed,Amit Joshi,16,3,16865,1
REC06107,EMP06107,Naukri,Pradeep Nair,22,5,7882,1
REC06108,EMP06108,Naukri,Sunita Arora,20,4,18998,1
REC06109,EMP06109,Campus Hiring,Vikash Gupta,56,5,9973,1
REC06110,EMP06110,Campus Hiring,Pradeep Nair,9,3,5934,1
REC06111,EMP06111,LinkedIn,Suresh Pillai,53,2,21142,1
REC06112,EMP06112,Indeed,Meenakshi Iyer,44,4,8458,1
REC06113,EMP06113,Indeed,Suresh Pillai,23,4,8567,1
REC06114,EMP06114,Indeed,Suresh Pillai,27,2,12729,1
REC06115,EMP06115,Employee Referral,Sunita Arora,56,1,8303,1
REC06116,EMP06116,Employee Referral,Meenakshi Iyer,51,3,4923,0
REC06117,EMP06117,Naukri,Rajan Mehta,11,4,9519,1
